   Dia   Mês   Ano  Hora
    10    12  2022    07        0.000000
    10    12  2022    08        0.000000
    10    12  2022    09        0.000000
    10    12  2022    10        0.000000
    10    12  2022    11        0.000000
    10    12  2022    12        0.000000
    10    12  2022    13        0.000000
    10    12  2022    14        0.000000
    10    12  2022    15        0.000000
    10    12  2022    16        0.000000
    10    12  2022    17        0.000000
    10    12  2022    18        0.000000
    10    12  2022    19        0.000000
    10    12  2022    20        0.000000
    10    12  2022    21        0.000000
    10    12  2022    22        0.000000
    10    12  2022    23        0.000000
    11    12  2022    00        0.000000
    11    12  2022    01        0.000000
    11    12  2022    02        0.000000
    11    12  2022    03        0.000000
    11    12  2022    04        0.000000
    11    12  2022    05        0.000000
    11    12  2022    06        0.000000
    11    12  2022    07        0.000000
    11    12  2022    08        0.000000
    11    12  2022    09        0.000000
    11    12  2022    10        0.000000
    11    12  2022    11        0.000000
    11    12  2022    12        0.000000
    11    12  2022    13        0.000000
    11    12  2022    14        0.000000
    11    12  2022    15        0.000000
    11    12  2022    16        0.000000
    11    12  2022    17        0.000000
    11    12  2022    18        0.000000
    11    12  2022    19        0.000000
    11    12  2022    20        0.000000
    11    12  2022    21        0.000000
    11    12  2022    22        0.000000
    11    12  2022    23        0.000000
    12    12  2022    00        0.000000
    12    12  2022    01        0.000000
    12    12  2022    02        0.000000
    12    12  2022    03        0.000000
    12    12  2022    04        0.000000
    12    12  2022    05        0.000000
    12    12  2022    06        0.000000
    12    12  2022    07        0.000000
    12    12  2022    08        0.000000
    12    12  2022    09        0.000000
    12    12  2022    10        0.000000
    12    12  2022    11        0.000000
    12    12  2022    12        0.000000
    12    12  2022    13        0.000000
    12    12  2022    14        0.000000
    12    12  2022    15        0.000000
    12    12  2022    16        4.390000
    12    12  2022    17       10.970000
    12    12  2022    18        1.100000
    12    12  2022    19        3.290000
    12    12  2022    20        0.000000
    12    12  2022    21        1.100000
    12    12  2022    22        0.160000
    12    12  2022    23        0.000000
    13    12  2022    00        0.000000
    13    12  2022    01        0.000000
    13    12  2022    02        0.000000
    13    12  2022    03        0.000000
    13    12  2022    04        0.000000
    13    12  2022    05        0.000000
    13    12  2022    06        0.000000
    13    12  2022    07        0.000000
    13    12  2022    08        0.000000
    13    12  2022    09        0.000000
    13    12  2022    10        0.000000
    13    12  2022    11        0.000000
    13    12  2022    12        0.000000
    13    12  2022    13        0.000000
    13    12  2022    14        0.000000
    13    12  2022    15        0.000000
    13    12  2022    16        0.000000
    13    12  2022    17        0.000000
    13    12  2022    18        0.000000
    13    12  2022    19        0.000000
    13    12  2022    20        0.000000
    13    12  2022    21        0.000000
    13    12  2022    22        0.000000
    13    12  2022    23        0.000000
    14    12  2022    00        0.000000
    14    12  2022    01        0.000000
    14    12  2022    02        0.000000
    14    12  2022    03        0.000000
    14    12  2022    04        0.000000
    14    12  2022    05        0.000000
    14    12  2022    06        0.000000
    14    12  2022    07        0.000000
    14    12  2022    08        0.000000
    14    12  2022    09        0.000000
    14    12  2022    10        0.000000
    14    12  2022    11        0.000000
    14    12  2022    12        0.000000
    14    12  2022    13        0.000000
    14    12  2022    14        0.000000
    14    12  2022    15        0.000000
    14    12  2022    16        0.000000
    14    12  2022    17        0.000000
    14    12  2022    18        0.000000
    14    12  2022    19        0.000000
    14    12  2022    20        0.000000
    14    12  2022    21        0.000000
    14    12  2022    22        0.000000
    14    12  2022    23        0.000000
    15    12  2022    00        0.000000
    15    12  2022    01        0.000000
    15    12  2022    02        0.000000
    15    12  2022    03        0.000000
    15    12  2022    04        0.000000
    15    12  2022    05        0.000000
    15    12  2022    06        0.000000
    15    12  2022    07        0.000000
    15    12  2022    08        0.000000
    15    12  2022    09        0.000000
    15    12  2022    10        0.000000
    15    12  2022    11        0.000000
    15    12  2022    12        0.000000
    15    12  2022    13        0.000000
    15    12  2022    14        0.000000
    15    12  2022    15        0.000000
    15    12  2022    16        0.000000
    15    12  2022    17        0.000000
    15    12  2022    18        0.000000
    15    12  2022    19        0.000000
    15    12  2022    20        0.000000
    15    12  2022    21        0.000000
    15    12  2022    22        0.000000
    15    12  2022    23        0.000000
    16    12  2022    00        0.000000
    16    12  2022    01        0.000000
    16    12  2022    02        0.000000
    16    12  2022    03        0.000000
    16    12  2022    04        0.000000
    16    12  2022    05        0.000000
    16    12  2022    06        0.000000
    16    12  2022    07        0.000000
    16    12  2022    08        0.000000
    16    12  2022    09        0.000000
    16    12  2022    10        0.000000
    16    12  2022    11        0.000000
    16    12  2022    12        0.000000
    16    12  2022    13        0.000000
    16    12  2022    14        0.000000
    16    12  2022    15        0.000000
    16    12  2022    16        0.000000
    16    12  2022    17        0.000000
    16    12  2022    18        0.000000
    16    12  2022    19        0.000000
    16    12  2022    20        0.000000
    16    12  2022    21        0.000000
    16    12  2022    22        0.000000
    16    12  2022    23        0.000000
    17    12  2022    00        0.000000
    17    12  2022    01        0.000000
    17    12  2022    02        0.000000
    17    12  2022    03        0.000000
    17    12  2022    04        0.000000
    17    12  2022    05        0.000000
    17    12  2022    06        0.000000
    17    12  2022    07        0.000000
    17    12  2022    08        0.000000
    17    12  2022    09        0.000000
    17    12  2022    10        0.000000
    17    12  2022    11        0.000000
    17    12  2022    12        0.000000
    17    12  2022    13        0.000000
    17    12  2022    14        0.000000
    17    12  2022    15        0.000000
    17    12  2022    16        0.000000
    17    12  2022    17        0.000000
    17    12  2022    18        0.000000
    17    12  2022    19        0.000000
    17    12  2022    20        0.000000
    17    12  2022    21        0.000000
    17    12  2022    22        0.000000
    17    12  2022    23        0.000000
    18    12  2022    00        0.000000
    18    12  2022    01        0.000000
    18    12  2022    02        0.000000
    18    12  2022    03        0.000000
    18    12  2022    04        0.000000
    18    12  2022    05        0.000000
    18    12  2022    06        0.000000
    18    12  2022    07        0.000000
    18    12  2022    08        0.000000
    18    12  2022    09        0.000000
    18    12  2022    10        0.000000
    18    12  2022    11        0.000000
    18    12  2022    12        0.000000
    18    12  2022    13        0.000000
    18    12  2022    14        0.000000
    18    12  2022    15        0.000000
    18    12  2022    16        0.000000
    18    12  2022    17        0.000000
    18    12  2022    18        0.000000
    18    12  2022    19        0.000000
    18    12  2022    20        0.000000
    18    12  2022    21        0.000000
    18    12  2022    22        0.000000
    18    12  2022    23        0.000000
    19    12  2022    00        0.120000
    19    12  2022    01        0.180000
    19    12  2022    02        0.000000
    19    12  2022    03        0.200000
    19    12  2022    04        0.000000
    19    12  2022    05        2.300000
    19    12  2022    06        1.240000
    19    12  2022    07        1.150000
    19    12  2022    08        0.810000
    19    12  2022    09        0.010000
    19    12  2022    10        0.000000
    19    12  2022    11        0.000000
    19    12  2022    12        0.000000
    19    12  2022    13        0.000000
    19    12  2022    14        0.000000
    19    12  2022    15        0.000000
    19    12  2022    16        0.000000
    19    12  2022    17        0.000000
    19    12  2022    18        0.000000
    19    12  2022    19        0.000000
    19    12  2022    20        0.000000
    19    12  2022    21        0.000000
    19    12  2022    22        0.000000
    19    12  2022    23        0.000000
    20    12  2022    00        0.000000
    20    12  2022    01        0.000000
    20    12  2022    02        0.000000
    20    12  2022    03        0.000000
    20    12  2022    04        0.000000
    20    12  2022    05        0.000000
    20    12  2022    06        0.000000
    20    12  2022    07        0.000000
    20    12  2022    08        0.000000
    20    12  2022    09        0.000000
    20    12  2022    10        0.000000
    20    12  2022    11        0.000000
    20    12  2022    12        0.000000
    20    12  2022    13        0.000000
    20    12  2022    14        0.000000
    20    12  2022    15        0.000000
    20    12  2022    16        0.000000
    20    12  2022    17        0.000000
    20    12  2022    18        0.000000
    20    12  2022    19        0.000000
    20    12  2022    20        0.000000
    20    12  2022    21        0.000000
    20    12  2022    22        0.000000
    20    12  2022    23        0.000000
    21    12  2022    00        0.000000
    21    12  2022    01        0.000000
    21    12  2022    02        0.000000
    21    12  2022    03        0.000000
    21    12  2022    04        0.000000
    21    12  2022    05        0.000000
    21    12  2022    06        0.000000
    21    12  2022    07        0.000000
    21    12  2022    08        0.000000
    21    12  2022    09        0.000000
    21    12  2022    10        0.000000
    21    12  2022    11        0.000000
